"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","CYP"," Total","Cyprus","NZL","New Zealand","2010","Export","6","1193.118"
"H0","CYP"," Total","Cyprus","NZL","New Zealand","2010","Import","5","13582.741"
"H0","CYP"," Total","Cyprus","OAS","Other Asia, nes","2010","Export","6","2187.733"
"H0","CYP"," Total","Cyprus","OAS","Other Asia, nes","2010","Import","5","47514.706"
"H0","CYP"," Total","Cyprus","OMN","Oman","2010","Export","6","3192.389"
"H0","CYP"," Total","Cyprus","OMN","Oman","2010","Import","5","3605.685"
"H0","CYP"," Total","Cyprus","PAK","Pakistan","2010","Export","6","2375.866"
"H0","CYP"," Total","Cyprus","PAK","Pakistan","2010","Import","5","5194.530"
"H0","CYP"," Total","Cyprus","PAN","Panama","2010","Export","6","154.322"
"H0","CYP"," Total","Cyprus","PAN","Panama","2010","Import","5","21.878"
"H0","CYP"," Total","Cyprus","PER","Peru","2010","Export","6",".000"
"H0","CYP"," Total","Cyprus","PER","Peru","2010","Import","5","75.738"
"H0","CYP"," Total","Cyprus","PHL","Philippines","2010","Export","6","1287.257"
"H0","CYP"," Total","Cyprus","PHL","Philippines","2010","Import","5","4375.805"
"H0","CYP"," Total","Cyprus","POL","Poland","2010","Export","6","2965.453"
"H0","CYP"," Total","Cyprus","POL","Poland","2010","Import","5","27690.692"
"H0","CYP"," Total","Cyprus","PRK","Korea, Dem. Rep.","2010","Import","5","117.813"
"H0","CYP"," Total","Cyprus","PRT","Portugal","2010","Export","6","848.202"
"H0","CYP"," Total","Cyprus","PRT","Portugal","2010","Import","5","45386.610"
"H0","CYP"," Total","Cyprus","PRY","Paraguay","2010","Export","6",".000"
"H0","CYP"," Total","Cyprus","PRY","Paraguay","2010","Import","5","563.949"
"H0","CYP"," Total","Cyprus","PSE","Occ.Pal.Terr","2010","Import","5","35.088"
"H0","CYP"," Total","Cyprus","PYF","French Polynesia","2010","Export","6","71.083"
"H0","CYP"," Total","Cyprus","QAT","Qatar","2010","Export","6","9332.975"
"H0","CYP"," Total","Cyprus","QAT","Qatar","2010","Import","5","15333.078"
"H0","CYP"," Total","Cyprus","ROM","Romania","2010","Export","6","16295.704"
"H0","CYP"," Total","Cyprus","ROM","Romania","2010","Import","5","90719.618"
"H0","CYP"," Total","Cyprus","RUS","Russian Federation","2010","Export","6","24598.930"
"H0","CYP"," Total","Cyprus","RUS","Russian Federation","2010","Import","5","61697.246"
"H0","CYP"," Total","Cyprus","RWA","Rwanda","2010","Export","6","45.469"
"H0","CYP"," Total","Cyprus","SAU","Saudi Arabia","2010","Export","6","9932.460"
"H0","CYP"," Total","Cyprus","SAU","Saudi Arabia","2010","Import","5","19554.179"
"H0","CYP"," Total","Cyprus","SDN","Fm Sudan","2010","Export","6","9533.708"
"H0","CYP"," Total","Cyprus","SDN","Fm Sudan","2010","Import","5","25.810"
"H0","CYP"," Total","Cyprus","SEN","Senegal","2010","Export","6","46.844"
"H0","CYP"," Total","Cyprus","SEN","Senegal","2010","Import","5","2195.131"
"H0","CYP"," Total","Cyprus","SER","Serbia, FR(Serbia/Montenegro)","2010","Export","6","2798.609"
"H0","CYP"," Total","Cyprus","SER","Serbia, FR(Serbia/Montenegro)","2010","Import","5","17412.329"
"H0","CYP"," Total","Cyprus","SGP","Singapore","2010","Export","6","3223.418"
"H0","CYP"," Total","Cyprus","SGP","Singapore","2010","Import","5","20033.202"
"H0","CYP"," Total","Cyprus","SHN","Saint Helena","2010","Import","5","19.702"
"H0","CYP"," Total","Cyprus","SLE","Sierra Leone","2010","Export","6","89.286"
"H0","CYP"," Total","Cyprus","SLV","El Salvador","2010","Import","5","16.740"
"H0","CYP"," Total","Cyprus","SMR","San Marino","2010","Import","5","119.234"
"H0","CYP"," Total","Cyprus","SOM","Somalia","2010","Export","6","48.841"
"H0","CYP"," Total","Cyprus","SPE","Special Categories","2010","Import","5","127831.807"
"H0","CYP"," Total","Cyprus","SUR","Suriname","2010","Export","6","14.620"
"H0","CYP"," Total","Cyprus","SUR","Suriname","2010","Import","5","32.758"
"H0","CYP"," Total","Cyprus","SVK","Slovak Republic","2010","Export","6","1140.009"
"H0","CYP"," Total","Cyprus","SVK","Slovak Republic","2010","Import","5","19452.119"
"H0","CYP"," Total","Cyprus","SVN","Slovenia","2010","Export","6","256.255"
"H0","CYP"," Total","Cyprus","SVN","Slovenia","2010","Import","5","8976.508"
"H0","CYP"," Total","Cyprus","SWE","Sweden","2010","Export","6","16088.695"
"H0","CYP"," Total","Cyprus","SWE","Sweden","2010","Import","5","59561.953"
"H0","CYP"," Total","Cyprus","SWZ","Swaziland","2010","Export","6","219.346"
"H0","CYP"," Total","Cyprus","SWZ","Swaziland","2010","Import","5","128.088"
"H0","CYP"," Total","Cyprus","SYC","Seychelles","2010","Export","6","285.225"
"H0","CYP"," Total","Cyprus","SYC","Seychelles","2010","Import","5","92.922"
"H0","CYP"," Total","Cyprus","SYR","Syrian Arab Republic","2010","Export","6","2264.754"
"H0","CYP"," Total","Cyprus","SYR","Syrian Arab Republic","2010","Import","5","11166.195"
"H0","CYP"," Total","Cyprus","TCD","Chad","2010","Export","6","2.009"
"H0","CYP"," Total","Cyprus","TCD","Chad","2010","Import","5",".430"
"H0","CYP"," Total","Cyprus","TGO","Togo","2010","Export","6","75.259"
"H0","CYP"," Total","Cyprus","THA","Thailand","2010","Export","6","2297.850"
"H0","CYP"," Total","Cyprus","THA","Thailand","2010","Import","5","55393.567"
"H0","CYP"," Total","Cyprus","TJK","Tajikistan","2010","Export","6","20.895"
"H0","CYP"," Total","Cyprus","TON","Tonga","2010","Export","6","35.118"
"H0","CYP"," Total","Cyprus","TTO","Trinidad and Tobago","2010","Export","6","50.514"
"H0","CYP"," Total","Cyprus","TTO","Trinidad and Tobago","2010","Import","5",".184"
"H0","CYP"," Total","Cyprus","TUN","Tunisia","2010","Export","6","1480.647"
"H0","CYP"," Total","Cyprus","TUN","Tunisia","2010","Import","5","1992.841"
"H0","CYP"," Total","Cyprus","TUR","Turkey","2010","Export","6","1.260"
"H0","CYP"," Total","Cyprus","TUR","Turkey","2010","Import","5","19594.003"
"H0","CYP"," Total","Cyprus","TZA","Tanzania","2010","Export","6","1799.596"
"H0","CYP"," Total","Cyprus","TZA","Tanzania","2010","Import","5","421.126"
"H0","CYP"," Total","Cyprus","UGA","Uganda","2010","Export","6","694.794"
"H0","CYP"," Total","Cyprus","UGA","Uganda","2010","Import","5","209.137"
"H0","CYP"," Total","Cyprus","UKR","Ukraine","2010","Export","6","9351.523"
"H0","CYP"," Total","Cyprus","UKR","Ukraine","2010","Import","5","67982.223"
"H0","CYP"," Total","Cyprus","UNS","Unspecified","2010","Export","6","296.637"
"H0","CYP"," Total","Cyprus","UNS","Unspecified","2010","Import","5","27654.699"
"H0","CYP"," Total","Cyprus","URY","Uruguay","2010","Export","6","171.336"
"H0","CYP"," Total","Cyprus","URY","Uruguay","2010","Import","5","1541.022"
"H0","CYP"," Total","Cyprus","USA","United States","2010","Export","6","5457.177"
"H0","CYP"," Total","Cyprus","USA","United States","2010","Import","5","123870.956"
"H0","CYP"," Total","Cyprus","UZB","Uzbekistan","2010","Export","6","201.690"
"H0","CYP"," Total","Cyprus","VCT","St. Vincent and the Grenadines","2010","Export","6","16.686"
"H0","CYP"," Total","Cyprus","VEN","Venezuela","2010","Export","6","37.888"
"H0","CYP"," Total","Cyprus","VEN","Venezuela","2010","Import","5","82.625"
"H0","CYP"," Total","Cyprus","VGB","British Virgin Islands","2010","Export","6","101.853"
"H0","CYP"," Total","Cyprus","VGB","British Virgin Islands","2010","Import","5","49.434"
"H0","CYP"," Total","Cyprus","VNM","Vietnam","2010","Export","6","8347.701"
"H0","CYP"," Total","Cyprus","VNM","Vietnam","2010","Import","5","18154.569"
"H0","CYP"," Total","Cyprus","WLD"," World","2010","Export","6","751249.608"
"H0","CYP"," Total","Cyprus","WLD"," World","2010","Import","5","8644721.987"
"H0","CYP"," Total","Cyprus","WSM","Samoa","2010","Export","6","12.289"
"H0","CYP"," Total","Cyprus","YEM","Yemen","2010","Export","6","976.159"
"H0","CYP"," Total","Cyprus","YEM","Yemen","2010","Import","5","1.919"
"H0","CYP"," Total","Cyprus","ZAF","South Africa","2010","Export","6","1260.152"
"H0","CYP"," Total","Cyprus","ZAF","South Africa","2010","Import","5","10352.460"
"H0","CYP"," Total","Cyprus","ZAR","Congo, Dem. Rep.","2010","Export","6","136.974"
"H0","CYP"," Total","Cyprus","ZMB","Zambia","2010","Export","6","31.145"
"H0","CYP"," Total","Cyprus","ZMB","Zambia","2010","Import","5",".093"
"H0","CYP"," Total","Cyprus","ZWE","Zimbabwe","2010","Export","6","262.051"
"H0","CYP"," Total","Cyprus","ZWE","Zimbabwe","2010","Import","5",".424"
"H0","CZE"," Total","Czech Republic","ABW","Aruba","2010","Export","6","3.000"
"H0","CZE"," Total","Czech Republic","ABW","Aruba","2010","Import","5",".361"
"H0","CZE"," Total","Czech Republic","AFG","Afghanistan","2010","Export","6","20352.205"
"H0","CZE"," Total","Czech Republic","AFG","Afghanistan","2010","Import","5","628.018"
"H0","CZE"," Total","Czech Republic","AGO","Angola","2010","Export","6","27604.082"
"H0","CZE"," Total","Czech Republic","AGO","Angola","2010","Import","5","1630.017"
"H0","CZE"," Total","Czech Republic","AIA","Anguila","2010","Export","6","38.614"
"H0","CZE"," Total","Czech Republic","AIA","Anguila","2010","Import","5","24.227"
"H0","CZE"," Total","Czech Republic","ALB","Albania","2010","Export","6","32781.709"
"H0","CZE"," Total","Czech Republic","ALB","Albania","2010","Import","5","16665.892"
"H0","CZE"," Total","Czech Republic","AND","Andorra","2010","Export","6","1470.764"
"H0","CZE"," Total","Czech Republic","AND","Andorra","2010","Import","5","1226.731"
"H0","CZE"," Total","Czech Republic","ANT","Netherlands Antilles","2010","Export","6","52.084"
"H0","CZE"," Total","Czech Republic","ANT","Netherlands Antilles","2010","Import","5","287.773"
"H0","CZE"," Total","Czech Republic","ARE","United Arab Emirates","2010","Export","6","525365.082"
"H0","CZE"," Total","Czech Republic","ARE","United Arab Emirates","2010","Import","5","35137.346"
"H0","CZE"," Total","Czech Republic","ARG","Argentina","2010","Export","6","59552.457"
"H0","CZE"," Total","Czech Republic","ARG","Argentina","2010","Import","5","64307.330"
"H0","CZE"," Total","Czech Republic","ARM","Armenia","2010","Export","6","27996.150"
"H0","CZE"," Total","Czech Republic","ARM","Armenia","2010","Import","5","2195.305"
"H0","CZE"," Total","Czech Republic","ASM","American Samoa","2010","Export","6","7.051"
"H0","CZE"," Total","Czech Republic","ASM","American Samoa","2010","Import","5","71.078"
"H0","CZE"," Total","Czech Republic","ATA","Antarctica","2010","Import","5","30.681"
"H0","CZE"," Total","Czech Republic","ATF","Fr. So. Ant. Tr","2010","Export","6","3981.230"
"H0","CZE"," Total","Czech Republic","ATF","Fr. So. Ant. Tr","2010","Import","5","437.339"
"H0","CZE"," Total","Czech Republic","ATG","Antigua and Barbuda","2010","Export","6","256.139"
"H0","CZE"," Total","Czech Republic","ATG","Antigua and Barbuda","2010","Import","5","488.511"
"H0","CZE"," Total","Czech Republic","AUS","Australia","2010","Export","6","296526.031"
"H0","CZE"," Total","Czech Republic","AUS","Australia","2010","Import","5","106964.234"
"H0","CZE"," Total","Czech Republic","AUT","Austria","2010","Export","6","6211636.623"
"H0","CZE"," Total","Czech Republic","AUT","Austria","2010","Import","5","4231342.912"
"H0","CZE"," Total","Czech Republic","AZE","Azerbaijan","2010","Export","6","103319.738"
"H0","CZE"," Total","Czech Republic","AZE","Azerbaijan","2010","Import","5","1194048.978"
"H0","CZE"," Total","Czech Republic","BDI","Burundi","2010","Export","6","444.843"
"H0","CZE"," Total","Czech Republic","BDI","Burundi","2010","Import","5","228.000"
"H0","CZE"," Total","Czech Republic","BEL","Belgium","2010","Export","6","3266503.323"
"H0","CZE"," Total","Czech Republic","BEL","Belgium","2010","Import","5","2275931.663"
"H0","CZE"," Total","Czech Republic","BEN","Benin","2010","Export","6","1139.485"
"H0","CZE"," Total","Czech Republic","BEN","Benin","2010","Import","5","9.000"
"H0","CZE"," Total","Czech Republic","BFA","Burkina Faso","2010","Export","6","829.193"
"H0","CZE"," Total","Czech Republic","BFA","Burkina Faso","2010","Import","5","202.011"
"H0","CZE"," Total","Czech Republic","BGD","Bangladesh","2010","Export","6","28624.237"
"H0","CZE"," Total","Czech Republic","BGD","Bangladesh","2010","Import","5","117299.938"
"H0","CZE"," Total","Czech Republic","BGR","Bulgaria","2010","Export","6","517474.023"
"H0","CZE"," Total","Czech Republic","BGR","Bulgaria","2010","Import","5","176072.495"
"H0","CZE"," Total","Czech Republic","BHR","Bahrain","2010","Export","6","12938.551"
"H0","CZE"," Total","Czech Republic","BHR","Bahrain","2010","Import","5","641.591"
"H0","CZE"," Total","Czech Republic","BHS","Bahamas, The","2010","Export","6","111.247"
"H0","CZE"," Total","Czech Republic","BHS","Bahamas, The","2010","Import","5","441.684"
"H0","CZE"," Total","Czech Republic","BIH","Bosnia and Herzegovina","2010","Export","6","162986.940"
"H0","CZE"," Total","Czech Republic","BIH","Bosnia and Herzegovina","2010","Import","5","51072.716"
"H0","CZE"," Total","Czech Republic","BLR","Belarus","2010","Export","6","328559.043"
"H0","CZE"," Total","Czech Republic","BLR","Belarus","2010","Import","5","107676.021"
"H0","CZE"," Total","Czech Republic","BLZ","Belize","2010","Export","6","1696.510"
"H0","CZE"," Total","Czech Republic","BLZ","Belize","2010","Import","5","6.075"
"H0","CZE"," Total","Czech Republic","BMU","Bermuda","2010","Export","6","380.252"
"H0","CZE"," Total","Czech Republic","BMU","Bermuda","2010","Import","5","15.124"
"H0","CZE"," Total","Czech Republic","BOL","Bolivia","2010","Export","6","3265.110"
"H0","CZE"," Total","Czech Republic","BOL","Bolivia","2010","Import","5","2971.930"
"H0","CZE"," Total","Czech Republic","BRA","Brazil","2010","Export","6","387181.177"
"H0","CZE"," Total","Czech Republic","BRA","Brazil","2010","Import","5","255893.113"
"H0","CZE"," Total","Czech Republic","BRB","Barbados","2010","Export","6","98.841"
"H0","CZE"," Total","Czech Republic","BRB","Barbados","2010","Import","5","928.419"
"H0","CZE"," Total","Czech Republic","BRN","Brunei","2010","Export","6","253.416"
"H0","CZE"," Total","Czech Republic","BRN","Brunei","2010","Import","5","2.581"
"H0","CZE"," Total","Czech Republic","BTN","Bhutan","2010","Import","5","5.769"
"H0","CZE"," Total","Czech Republic","BUN","Bunkers","2010","Export","6","45625.357"
"H0","CZE"," Total","Czech Republic","BUN","Bunkers","2010","Import","5","7195.426"
"H0","CZE"," Total","Czech Republic","BVT","Bouvet Island","2010","Import","5","21.000"
"H0","CZE"," Total","Czech Republic","BWA","Botswana","2010","Export","6","748.828"
"H0","CZE"," Total","Czech Republic","BWA","Botswana","2010","Import","5","201.280"
"H0","CZE"," Total","Czech Republic","CAF","Central African Republic","2010","Export","6","78.498"
"H0","CZE"," Total","Czech Republic","CAF","Central African Republic","2010","Import","5","458.791"
"H0","CZE"," Total","Czech Republic","CAN","Canada","2010","Export","6","149294.997"
"H0","CZE"," Total","Czech Republic","CAN","Canada","2010","Import","5","175558.859"
"H0","CZE"," Total","Czech Republic","CCK","Cocos (Keeling) Islands","2010","Import","5","4.459"
"H0","CZE"," Total","Czech Republic","CHE","Switzerland","2010","Export","6","2207349.035"
"H0","CZE"," Total","Czech Republic","CHE","Switzerland","2010","Import","5","1353029.051"
"H0","CZE"," Total","Czech Republic","CHL","Chile","2010","Export","6","41564.112"
"H0","CZE"," Total","Czech Republic","CHL","Chile","2010","Import","5","46952.277"
"H0","CZE"," Total","Czech Republic","CHN","China","2010","Export","6","1214996.235"
"H0","CZE"," Total","Czech Republic","CHN","China","2010","Import","5","15332148.821"
"H0","CZE"," Total","Czech Republic","CIV","Cote d'Ivoire","2010","Export","6","2397.137"
"H0","CZE"," Total","Czech Republic","CIV","Cote d'Ivoire","2010","Import","5","40993.873"
"H0","CZE"," Total","Czech Republic","CMR","Cameroon","2010","Export","6","3781.437"
"H0","CZE"," Total","Czech Republic","CMR","Cameroon","2010","Import","5","12680.307"
"H0","CZE"," Total","Czech Republic","COG","Congo, Rep.","2010","Export","6","2016.350"
"H0","CZE"," Total","Czech Republic","COG","Congo, Rep.","2010","Import","5","1423.692"
"H0","CZE"," Total","Czech Republic","COK","Cook Islands","2010","Export","6","8.038"
"H0","CZE"," Total","Czech Republic","COK","Cook Islands","2010","Import","5","60.233"
"H0","CZE"," Total","Czech Republic","COL","Colombia","2010","Export","6","23088.068"
"H0","CZE"," Total","Czech Republic","COL","Colombia","2010","Import","5","32382.713"
"H0","CZE"," Total","Czech Republic","COM","Comoros","2010","Export","6","196.612"
"H0","CZE"," Total","Czech Republic","COM","Comoros","2010","Import","5","25.586"
"H0","CZE"," Total","Czech Republic","CPV","Cape Verde","2010","Export","6","552.369"
"H0","CZE"," Total","Czech Republic","CPV","Cape Verde","2010","Import","5","28.373"
"H0","CZE"," Total","Czech Republic","CRI","Costa Rica","2010","Export","6","8813.381"
"H0","CZE"," Total","Czech Republic","CRI","Costa Rica","2010","Import","5","95792.135"
"H0","CZE"," Total","Czech Republic","CUB","Cuba","2010","Export","6","24517.141"
"H0","CZE"," Total","Czech Republic","CUB","Cuba","2010","Import","5","8534.863"
"H0","CZE"," Total","Czech Republic","CXR","Christmas Island","2010","Import","5","22.158"
"H0","CZE"," Total","Czech Republic","CYM","Cayman Islands","2010","Export","6","18.807"
"H0","CZE"," Total","Czech Republic","CYM","Cayman Islands","2010","Import","5","43.142"
"H0","CZE"," Total","Czech Republic","CYP","Cyprus","2010","Export","6","114177.828"
"H0","CZE"," Total","Czech Republic","CYP","Cyprus","2010","Import","5","38994.870"
"H0","CZE"," Total","Czech Republic","DEU","Germany","2010","Export","6","42212766.394"
"H0","CZE"," Total","Czech Republic","DEU","Germany","2010","Import","5","32057288.768"
"H0","CZE"," Total","Czech Republic","DJI","Djibouti","2010","Export","6","70.922"
"H0","CZE"," Total","Czech Republic","DJI","Djibouti","2010","Import","5","17.002"
"H0","CZE"," Total","Czech Republic","DMA","Dominica","2010","Export","6","43.105"
"H0","CZE"," Total","Czech Republic","DMA","Dominica","2010","Import","5","18.109"
"H0","CZE"," Total","Czech Republic","DNK","Denmark","2010","Export","6","1048214.294"
"H0","CZE"," Total","Czech Republic","DNK","Denmark","2010","Import","5","772179.222"
"H0","CZE"," Total","Czech Republic","DOM","Dominican Republic","2010","Export","6","9105.492"
"H0","CZE"," Total","Czech Republic","DOM","Dominican Republic","2010","Import","5","13417.210"
"H0","CZE"," Total","Czech Republic","DZA","Algeria","2010","Export","6","121947.665"
"H0","CZE"," Total","Czech Republic","DZA","Algeria","2010","Import","5","30871.829"
